date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend
1,2023-01-01,1,1,JANUARY,1,2023,SUNDAY,1
2,2023-01-02,2,1,JANUARY,1,2023,MONDAY,0
3,2023-01-03,3,1,JANUARY,1,2023,TUESDAY,0
4,2023-01-04,4,1,JANUARY,1,2023,WEDNESDAY,0
5,2023-01-05,5,1,JANUARY,1,2023,THURSDAY,0
6,2023-01-06,6,1,JANUARY,1,2023,FRIDAY,0
7,2023-01-07,7,1,JANUARY,1,2023,SATURDAY,1
8,2023-01-08,8,1,JANUARY,1,2023,SUNDAY,1
9,2023-01-09,9,1,JANUARY,1,2023,MONDAY,0
10,2023-01-10,10,1,JANUARY,1,2023,TUESDAY,0
11,2023-01-11,11,1,JANUARY,1,2023,WEDNESDAY,0
12,2023-01-12,12,1,JANUARY,1,2023,THURSDAY,0
13,2023-01-13,13,1,JANUARY,1,2023,FRIDAY,0
14,2023-01-14,14,1,JANUARY,1,2023,SATURDAY,1
15,2023-01-15,15,1,JANUARY,1,2023,SUNDAY,1
16,2023-01-16,16,1,JANUARY,1,2023,MONDAY,0
17,2023-01-17,17,1,JANUARY,1,2023,TUESDAY,0
18,2023-01-18,18,1,JANUARY,1,2023,WEDNESDAY,0
19,2023-01-19,19,1,JANUARY,1,2023,THURSDAY,0
20,2023-01-20,20,1,JANUARY,1,2023,FRIDAY,0
21,2023-01-21,21,1,JANUARY,1,2023,SATURDAY,1
22,2023-01-22,22,1,JANUARY,1,2023,SUNDAY,1
23,2023-01-23,23,1,JANUARY,1,2023,MONDAY,0
24,2023-01-24,24,1,JANUARY,1,2023,TUESDAY,0
25,2023-01-25,25,1,JANUARY,1,2023,WEDNESDAY,0
26,2023-01-26,26,1,JANUARY,1,2023,THURSDAY,0
27,2023-01-27,27,1,JANUARY,1,2023,FRIDAY,0
28,2023-01-28,28,1,JANUARY,1,2023,SATURDAY,1
29,2023-01-29,29,1,JANUARY,1,2023,SUNDAY,1
30,2023-01-30,30,1,JANUARY,1,2023,MONDAY,0
31,2023-01-31,31,1,JANUARY,1,2023,TUESDAY,0
32,2023-02-01,1,2,FEBRUARY,1,2023,WEDNESDAY,0
33,2023-02-02,2,2,FEBRUARY,1,2023,THURSDAY,0
34,2023-02-03,3,2,FEBRUARY,1,2023,FRIDAY,0
35,2023-02-04,4,2,FEBRUARY,1,2023,SATURDAY,1
36,2023-02-05,5,2,FEBRUARY,1,2023,SUNDAY,1
37,2023-02-06,6,2,FEBRUARY,1,2023,MONDAY,0
38,2023-02-07,7,2,FEBRUARY,1,2023,TUESDAY,0
39,2023-02-08,8,2,FEBRUARY,1,2023,WEDNESDAY,0
40,2023-02-09,9,2,FEBRUARY,1,2023,THURSDAY,0
41,2023-02-10,10,2,FEBRUARY,1,2023,FRIDAY,0
42,2023-02-11,11,2,FEBRUARY,1,2023,SATURDAY,1
43,2023-02-12,12,2,FEBRUARY,1,2023,SUNDAY,1
44,2023-02-13,13,2,FEBRUARY,1,2023,MONDAY,0
45,2023-02-14,14,2,FEBRUARY,1,2023,TUESDAY,0
46,2023-02-15,15,2,FEBRUARY,1,2023,WEDNESDAY,0
47,2023-02-16,16,2,FEBRUARY,1,2023,THURSDAY,0
48,2023-02-17,17,2,FEBRUARY,1,2023,FRIDAY,0
49,2023-02-18,18,2,FEBRUARY,1,2023,SATURDAY,1
50,2023-02-19,19,2,FEBRUARY,1,2023,SUNDAY,1
51,2023-02-20,20,2,FEBRUARY,1,2023,MONDAY,0
52,2023-02-21,21,2,FEBRUARY,1,2023,TUESDAY,0
53,2023-02-22,22,2,FEBRUARY,1,2023,WEDNESDAY,0
54,2023-02-23,23,2,FEBRUARY,1,2023,THURSDAY,0
55,2023-02-24,24,2,FEBRUARY,1,2023,FRIDAY,0
56,2023-02-25,25,2,FEBRUARY,1,2023,SATURDAY,1
57,2023-02-26,26,2,FEBRUARY,1,2023,SUNDAY,1
58,2023-02-27,27,2,FEBRUARY,1,2023,MONDAY,0
59,2023-02-28,28,2,FEBRUARY,1,2023,TUESDAY,0
60,2023-03-01,1,3,MARCH,1,2023,WEDNESDAY,0
61,2023-03-02,2,3,MARCH,1,2023,THURSDAY,0
62,2023-03-03,3,3,MARCH,1,2023,FRIDAY,0
63,2023-03-04,4,3,MARCH,1,2023,SATURDAY,1
64,2023-03-05,5,3,MARCH,1,2023,SUNDAY,1
65,2023-03-06,6,3,MARCH,1,2023,MONDAY,0
66,2023-03-07,7,3,MARCH,1,2023,TUESDAY,0
67,2023-03-08,8,3,MARCH,1,2023,WEDNESDAY,0
68,2023-03-09,9,3,MARCH,1,2023,THURSDAY,0
69,2023-03-10,10,3,MARCH,1,2023,FRIDAY,0
70,2023-03-11,11,3,MARCH,1,2023,SATURDAY,1
71,2023-03-12,12,3,MARCH,1,2023,SUNDAY,1
72,2023-03-13,13,3,MARCH,1,2023,MONDAY,0
73,2023-03-14,14,3,MARCH,1,2023,TUESDAY,0
74,2023-03-15,15,3,MARCH,1,2023,WEDNESDAY,0
75,2023-03-16,16,3,MARCH,1,2023,THURSDAY,0
76,2023-03-17,17,3,MARCH,1,2023,FRIDAY,0
77,2023-03-18,18,3,MARCH,1,2023,SATURDAY,1
78,2023-03-19,19,3,MARCH,1,2023,SUNDAY,1
79,2023-03-20,20,3,MARCH,1,2023,MONDAY,0
80,2023-03-21,21,3,MARCH,1,2023,TUESDAY,0
81,2023-03-22,22,3,MARCH,1,2023,WEDNESDAY,0
82,2023-03-23,23,3,MARCH,1,2023,THURSDAY,0
83,2023-03-24,24,3,MARCH,1,2023,FRIDAY,0
84,2023-03-25,25,3,MARCH,1,2023,SATURDAY,1
85,2023-03-26,26,3,MARCH,1,2023,SUNDAY,1
86,2023-03-27,27,3,MARCH,1,2023,MONDAY,0
87,2023-03-28,28,3,MARCH,1,2023,TUESDAY,0
88,2023-03-29,29,3,MARCH,1,2023,WEDNESDAY,0
89,2023-03-30,30,3,MARCH,1,2023,THURSDAY,0
90,2023-03-31,31,3,MARCH,1,2023,FRIDAY,0
91,2023-04-01,1,4,APRIL,2,2023,SATURDAY,1
92,2023-04-02,2,4,APRIL,2,2023,SUNDAY,1
93,2023-04-03,3,4,APRIL,2,2023,MONDAY,0
94,2023-04-04,4,4,APRIL,2,2023,TUESDAY,0
95,2023-04-05,5,4,APRIL,2,2023,WEDNESDAY,0
96,2023-04-06,6,4,APRIL,2,2023,THURSDAY,0
97,2023-04-07,7,4,APRIL,2,2023,FRIDAY,0
98,2023-04-08,8,4,APRIL,2,2023,SATURDAY,1
99,2023-04-09,9,4,APRIL,2,2023,SUNDAY,1
100,2023-04-10,10,4,APRIL,2,2023,MONDAY,0
101,2023-04-11,11,4,APRIL,2,2023,TUESDAY,0
102,2023-04-12,12,4,APRIL,2,2023,WEDNESDAY,0
103,2023-04-13,13,4,APRIL,2,2023,THURSDAY,0
104,2023-04-14,14,4,APRIL,2,2023,FRIDAY,0
105,2023-04-15,15,4,APRIL,2,2023,SATURDAY,1
106,2023-04-16,16,4,APRIL,2,2023,SUNDAY,1
107,2023-04-17,17,4,APRIL,2,2023,MONDAY,0
108,2023-04-18,18,4,APRIL,2,2023,TUESDAY,0
109,2023-04-19,19,4,APRIL,2,2023,WEDNESDAY,0
110,2023-04-20,20,4,APRIL,2,2023,THURSDAY,0
111,2023-04-21,21,4,APRIL,2,2023,FRIDAY,0
112,2023-04-22,22,4,APRIL,2,2023,SATURDAY,1
113,2023-04-23,23,4,APRIL,2,2023,SUNDAY,1
114,2023-04-24,24,4,APRIL,2,2023,MONDAY,0
115,2023-04-25,25,4,APRIL,2,2023,TUESDAY,0
116,2023-04-26,26,4,APRIL,2,2023,WEDNESDAY,0
117,2023-04-27,27,4,APRIL,2,2023,THURSDAY,0
118,2023-04-28,28,4,APRIL,2,2023,FRIDAY,0
119,2023-04-29,29,4,APRIL,2,2023,SATURDAY,1
120,2023-04-30,30,4,APRIL,2,2023,SUNDAY,1
121,2023-05-01,1,5,MAY,2,2023,MONDAY,0
122,2023-05-02,2,5,MAY,2,2023,TUESDAY,0
123,2023-05-03,3,5,MAY,2,2023,WEDNESDAY,0
124,2023-05-04,4,5,MAY,2,2023,THURSDAY,0
125,2023-05-05,5,5,MAY,2,2023,FRIDAY,0
126,2023-05-06,6,5,MAY,2,2023,SATURDAY,1
127,2023-05-07,7,5,MAY,2,2023,SUNDAY,1
128,2023-05-08,8,5,MAY,2,2023,MONDAY,0
129,2023-05-09,9,5,MAY,2,2023,TUESDAY,0
130,2023-05-10,10,5,MAY,2,2023,WEDNESDAY,0
131,2023-05-11,11,5,MAY,2,2023,THURSDAY,0
132,2023-05-12,12,5,MAY,2,2023,FRIDAY,0
133,2023-05-13,13,5,MAY,2,2023,SATURDAY,1
134,2023-05-14,14,5,MAY,2,2023,SUNDAY,1
135,2023-05-15,15,5,MAY,2,2023,MONDAY,0
136,2023-05-16,16,5,MAY,2,2023,TUESDAY,0
137,2023-05-17,17,5,MAY,2,2023,WEDNESDAY,0
138,2023-05-18,18,5,MAY,2,2023,THURSDAY,0
139,2023-05-19,19,5,MAY,2,2023,FRIDAY,0
140,2023-05-20,20,5,MAY,2,2023,SATURDAY,1
141,2023-05-21,21,5,MAY,2,2023,SUNDAY,1
142,2023-05-22,22,5,MAY,2,2023,MONDAY,0
143,2023-05-23,23,5,MAY,2,2023,TUESDAY,0
144,2023-05-24,24,5,MAY,2,2023,WEDNESDAY,0
145,2023-05-25,25,5,MAY,2,2023,THURSDAY,0
146,2023-05-26,26,5,MAY,2,2023,FRIDAY,0
147,2023-05-27,27,5,MAY,2,2023,SATURDAY,1
148,2023-05-28,28,5,MAY,2,2023,SUNDAY,1
149,2023-05-29,29,5,MAY,2,2023,MONDAY,0
150,2023-05-30,30,5,MAY,2,2023,TUESDAY,0
151,2023-05-31,31,5,MAY,2,2023,WEDNESDAY,0
152,2023-06-01,1,6,JUNE,2,2023,THURSDAY,0
153,2023-06-02,2,6,JUNE,2,2023,FRIDAY,0
154,2023-06-03,3,6,JUNE,2,2023,SATURDAY,1
155,2023-06-04,4,6,JUNE,2,2023,SUNDAY,1
156,2023-06-05,5,6,JUNE,2,2023,MONDAY,0
157,2023-06-06,6,6,JUNE,2,2023,TUESDAY,0
158,2023-06-07,7,6,JUNE,2,2023,WEDNESDAY,0
159,2023-06-08,8,6,JUNE,2,2023,THURSDAY,0
160,2023-06-09,9,6,JUNE,2,2023,FRIDAY,0
161,2023-06-10,10,6,JUNE,2,2023,SATURDAY,1
162,2023-06-11,11,6,JUNE,2,2023,SUNDAY,1
163,2023-06-12,12,6,JUNE,2,2023,MONDAY,0
164,2023-06-13,13,6,JUNE,2,2023,TUESDAY,0
165,2023-06-14,14,6,JUNE,2,2023,WEDNESDAY,0
166,2023-06-15,15,6,JUNE,2,2023,THURSDAY,0
167,2023-06-16,16,6,JUNE,2,2023,FRIDAY,0
168,2023-06-17,17,6,JUNE,2,2023,SATURDAY,1
169,2023-06-18,18,6,JUNE,2,2023,SUNDAY,1
170,2023-06-19,19,6,JUNE,2,2023,MONDAY,0
171,2023-06-20,20,6,JUNE,2,2023,TUESDAY,0
172,2023-06-21,21,6,JUNE,2,2023,WEDNESDAY,0
173,2023-06-22,22,6,JUNE,2,2023,THURSDAY,0
174,2023-06-23,23,6,JUNE,2,2023,FRIDAY,0
175,2023-06-24,24,6,JUNE,2,2023,SATURDAY,1
176,2023-06-25,25,6,JUNE,2,2023,SUNDAY,1
177,2023-06-26,26,6,JUNE,2,2023,MONDAY,0
178,2023-06-27,27,6,JUNE,2,2023,TUESDAY,0
179,2023-06-28,28,6,JUNE,2,2023,WEDNESDAY,0
180,2023-06-29,29,6,JUNE,2,2023,THURSDAY,0
181,2023-06-30,30,6,JUNE,2,2023,FRIDAY,0
182,2023-07-01,1,7,JULY,3,2023,SATURDAY,1
183,2023-07-02,2,7,JULY,3,2023,SUNDAY,1
184,2023-07-03,3,7,JULY,3,2023,MONDAY,0
185,2023-07-04,4,7,JULY,3,2023,TUESDAY,0
186,2023-07-05,5,7,JULY,3,2023,WEDNESDAY,0
187,2023-07-06,6,7,JULY,3,2023,THURSDAY,0
188,2023-07-07,7,7,JULY,3,2023,FRIDAY,0
189,2023-07-08,8,7,JULY,3,2023,SATURDAY,1
190,2023-07-09,9,7,JULY,3,2023,SUNDAY,1
191,2023-07-10,10,7,JULY,3,2023,MONDAY,0
192,2023-07-11,11,7,JULY,3,2023,TUESDAY,0
193,2023-07-12,12,7,JULY,3,2023,WEDNESDAY,0
194,2023-07-13,13,7,JULY,3,2023,THURSDAY,0
195,2023-07-14,14,7,JULY,3,2023,FRIDAY,0
196,2023-07-15,15,7,JULY,3,2023,SATURDAY,1
197,2023-07-16,16,7,JULY,3,2023,SUNDAY,1
198,2023-07-17,17,7,JULY,3,2023,MONDAY,0
199,2023-07-18,18,7,JULY,3,2023,TUESDAY,0
200,2023-07-19,19,7,JULY,3,2023,WEDNESDAY,0
201,2023-07-20,20,7,JULY,3,2023,THURSDAY,0
202,2023-07-21,21,7,JULY,3,2023,FRIDAY,0
203,2023-07-22,22,7,JULY,3,2023,SATURDAY,1
204,2023-07-23,23,7,JULY,3,2023,SUNDAY,1
205,2023-07-24,24,7,JULY,3,2023,MONDAY,0
206,2023-07-25,25,7,JULY,3,2023,TUESDAY,0
207,2023-07-26,26,7,JULY,3,2023,WEDNESDAY,0
208,2023-07-27,27,7,JULY,3,2023,THURSDAY,0
209,2023-07-28,28,7,JULY,3,2023,FRIDAY,0
210,2023-07-29,29,7,JULY,3,2023,SATURDAY,1
211,2023-07-30,30,7,JULY,3,2023,SUNDAY,1
212,2023-07-31,31,7,JULY,3,2023,MONDAY,0
213,2023-08-01,1,8,AUGUST,3,2023,TUESDAY,0
214,2023-08-02,2,8,AUGUST,3,2023,WEDNESDAY,0
215,2023-08-03,3,8,AUGUST,3,2023,THURSDAY,0
216,2023-08-04,4,8,AUGUST,3,2023,FRIDAY,0
217,2023-08-05,5,8,AUGUST,3,2023,SATURDAY,1
218,2023-08-06,6,8,AUGUST,3,2023,SUNDAY,1
219,2023-08-07,7,8,AUGUST,3,2023,MONDAY,0
220,2023-08-08,8,8,AUGUST,3,2023,TUESDAY,0
221,2023-08-09,9,8,AUGUST,3,2023,WEDNESDAY,0
222,2023-08-10,10,8,AUGUST,3,2023,THURSDAY,0
223,2023-08-11,11,8,AUGUST,3,2023,FRIDAY,0
224,2023-08-12,12,8,AUGUST,3,2023,SATURDAY,1
225,2023-08-13,13,8,AUGUST,3,2023,SUNDAY,1
226,2023-08-14,14,8,AUGUST,3,2023,MONDAY,0
227,2023-08-15,15,8,AUGUST,3,2023,TUESDAY,0
228,2023-08-16,16,8,AUGUST,3,2023,WEDNESDAY,0
229,2023-08-17,17,8,AUGUST,3,2023,THURSDAY,0
230,2023-08-18,18,8,AUGUST,3,2023,FRIDAY,0
231,2023-08-19,19,8,AUGUST,3,2023,SATURDAY,1
232,2023-08-20,20,8,AUGUST,3,2023,SUNDAY,1
233,2023-08-21,21,8,AUGUST,3,2023,MONDAY,0
234,2023-08-22,22,8,AUGUST,3,2023,TUESDAY,0
235,2023-08-23,23,8,AUGUST,3,2023,WEDNESDAY,0
236,2023-08-24,24,8,AUGUST,3,2023,THURSDAY,0
237,2023-08-25,25,8,AUGUST,3,2023,FRIDAY,0
238,2023-08-26,26,8,AUGUST,3,2023,SATURDAY,1
239,2023-08-27,27,8,AUGUST,3,2023,SUNDAY,1
240,2023-08-28,28,8,AUGUST,3,2023,MONDAY,0
241,2023-08-29,29,8,AUGUST,3,2023,TUESDAY,0
242,2023-08-30,30,8,AUGUST,3,2023,WEDNESDAY,0
243,2023-08-31,31,8,AUGUST,3,2023,THURSDAY,0
244,2023-09-01,1,9,SEPTEMBER,3,2023,FRIDAY,0
245,2023-09-02,2,9,SEPTEMBER,3,2023,SATURDAY,1
246,2023-09-03,3,9,SEPTEMBER,3,2023,SUNDAY,1
247,2023-09-04,4,9,SEPTEMBER,3,2023,MONDAY,0
248,2023-09-05,5,9,SEPTEMBER,3,2023,TUESDAY,0
249,2023-09-06,6,9,SEPTEMBER,3,2023,WEDNESDAY,0
250,2023-09-07,7,9,SEPTEMBER,3,2023,THURSDAY,0
251,2023-09-08,8,9,SEPTEMBER,3,2023,FRIDAY,0
252,2023-09-09,9,9,SEPTEMBER,3,2023,SATURDAY,1
253,2023-09-10,10,9,SEPTEMBER,3,2023,SUNDAY,1
254,2023-09-11,11,9,SEPTEMBER,3,2023,MONDAY,0
255,2023-09-12,12,9,SEPTEMBER,3,2023,TUESDAY,0
256,2023-09-13,13,9,SEPTEMBER,3,2023,WEDNESDAY,0
257,2023-09-14,14,9,SEPTEMBER,3,2023,THURSDAY,0
258,2023-09-15,15,9,SEPTEMBER,3,2023,FRIDAY,0
259,2023-09-16,16,9,SEPTEMBER,3,2023,SATURDAY,1
260,2023-09-17,17,9,SEPTEMBER,3,2023,SUNDAY,1
261,2023-09-18,18,9,SEPTEMBER,3,2023,MONDAY,0
262,2023-09-19,19,9,SEPTEMBER,3,2023,TUESDAY,0
263,2023-09-20,20,9,SEPTEMBER,3,2023,WEDNESDAY,0
264,2023-09-21,21,9,SEPTEMBER,3,2023,THURSDAY,0
265,2023-09-22,22,9,SEPTEMBER,3,2023,FRIDAY,0
266,2023-09-23,23,9,SEPTEMBER,3,2023,SATURDAY,1
267,2023-09-24,24,9,SEPTEMBER,3,2023,SUNDAY,1
268,2023-09-25,25,9,SEPTEMBER,3,2023,MONDAY,0
269,2023-09-26,26,9,SEPTEMBER,3,2023,TUESDAY,0
270,2023-09-27,27,9,SEPTEMBER,3,2023,WEDNESDAY,0
271,2023-09-28,28,9,SEPTEMBER,3,2023,THURSDAY,0
272,2023-09-29,29,9,SEPTEMBER,3,2023,FRIDAY,0
273,2023-09-30,30,9,SEPTEMBER,3,2023,SATURDAY,1
274,2023-10-01,1,10,OCTOBER,4,2023,SUNDAY,1
275,2023-10-02,2,10,OCTOBER,4,2023,MONDAY,0
276,2023-10-03,3,10,OCTOBER,4,2023,TUESDAY,0
277,2023-10-04,4,10,OCTOBER,4,2023,WEDNESDAY,0
278,2023-10-05,5,10,OCTOBER,4,2023,THURSDAY,0
279,2023-10-06,6,10,OCTOBER,4,2023,FRIDAY,0
280,2023-10-07,7,10,OCTOBER,4,2023,SATURDAY,1
281,2023-10-08,8,10,OCTOBER,4,2023,SUNDAY,1
282,2023-10-09,9,10,OCTOBER,4,2023,MONDAY,0
283,2023-10-10,10,10,OCTOBER,4,2023,TUESDAY,0
284,2023-10-11,11,10,OCTOBER,4,2023,WEDNESDAY,0
285,2023-10-12,12,10,OCTOBER,4,2023,THURSDAY,0
286,2023-10-13,13,10,OCTOBER,4,2023,FRIDAY,0
287,2023-10-14,14,10,OCTOBER,4,2023,SATURDAY,1
288,2023-10-15,15,10,OCTOBER,4,2023,SUNDAY,1
289,2023-10-16,16,10,OCTOBER,4,2023,MONDAY,0
290,2023-10-17,17,10,OCTOBER,4,2023,TUESDAY,0
291,2023-10-18,18,10,OCTOBER,4,2023,WEDNESDAY,0
292,2023-10-19,19,10,OCTOBER,4,2023,THURSDAY,0
293,2023-10-20,20,10,OCTOBER,4,2023,FRIDAY,0
294,2023-10-21,21,10,OCTOBER,4,2023,SATURDAY,1
295,2023-10-22,22,10,OCTOBER,4,2023,SUNDAY,1
296,2023-10-23,23,10,OCTOBER,4,2023,MONDAY,0
297,2023-10-24,24,10,OCTOBER,4,2023,TUESDAY,0
298,2023-10-25,25,10,OCTOBER,4,2023,WEDNESDAY,0
299,2023-10-26,26,10,OCTOBER,4,2023,THURSDAY,0
300,2023-10-27,27,10,OCTOBER,4,2023,FRIDAY,0
301,2023-10-28,28,10,OCTOBER,4,2023,SATURDAY,1
302,2023-10-29,29,10,OCTOBER,4,2023,SUNDAY,1
303,2023-10-30,30,10,OCTOBER,4,2023,MONDAY,0
304,2023-10-31,31,10,OCTOBER,4,2023,TUESDAY,0
305,2023-11-01,1,11,NOVEMBER,4,2023,WEDNESDAY,0
306,2023-11-02,2,11,NOVEMBER,4,2023,THURSDAY,0
307,2023-11-03,3,11,NOVEMBER,4,2023,FRIDAY,0
308,2023-11-04,4,11,NOVEMBER,4,2023,SATURDAY,1
309,2023-11-05,5,11,NOVEMBER,4,2023,SUNDAY,1
310,2023-11-06,6,11,NOVEMBER,4,2023,MONDAY,0
311,2023-11-07,7,11,NOVEMBER,4,2023,TUESDAY,0
312,2023-11-08,8,11,NOVEMBER,4,2023,WEDNESDAY,0
313,2023-11-09,9,11,NOVEMBER,4,2023,THURSDAY,0
314,2023-11-10,10,11,NOVEMBER,4,2023,FRIDAY,0
315,2023-11-11,11,11,NOVEMBER,4,2023,SATURDAY,1
316,2023-11-12,12,11,NOVEMBER,4,2023,SUNDAY,1
317,2023-11-13,13,11,NOVEMBER,4,2023,MONDAY,0
318,2023-11-14,14,11,NOVEMBER,4,2023,TUESDAY,0
319,2023-11-15,15,11,NOVEMBER,4,2023,WEDNESDAY,0
320,2023-11-16,16,11,NOVEMBER,4,2023,THURSDAY,0
321,2023-11-17,17,11,NOVEMBER,4,2023,FRIDAY,0
322,2023-11-18,18,11,NOVEMBER,4,2023,SATURDAY,1
323,2023-11-19,19,11,NOVEMBER,4,2023,SUNDAY,1
324,2023-11-20,20,11,NOVEMBER,4,2023,MONDAY,0
325,2023-11-21,21,11,NOVEMBER,4,2023,TUESDAY,0
326,2023-11-22,22,11,NOVEMBER,4,2023,WEDNESDAY,0
327,2023-11-23,23,11,NOVEMBER,4,2023,THURSDAY,0
328,2023-11-24,24,11,NOVEMBER,4,2023,FRIDAY,0
329,2023-11-25,25,11,NOVEMBER,4,2023,SATURDAY,1
330,2023-11-26,26,11,NOVEMBER,4,2023,SUNDAY,1
331,2023-11-27,27,11,NOVEMBER,4,2023,MONDAY,0
332,2023-11-28,28,11,NOVEMBER,4,2023,TUESDAY,0
333,2023-11-29,29,11,NOVEMBER,4,2023,WEDNESDAY,0
334,2023-11-30,30,11,NOVEMBER,4,2023,THURSDAY,0
335,2023-12-01,1,12,DECEMBER,4,2023,FRIDAY,0
336,2023-12-02,2,12,DECEMBER,4,2023,SATURDAY,1
337,2023-12-03,3,12,DECEMBER,4,2023,SUNDAY,1
338,2023-12-04,4,12,DECEMBER,4,2023,MONDAY,0
339,2023-12-05,5,12,DECEMBER,4,2023,TUESDAY,0
340,2023-12-06,6,12,DECEMBER,4,2023,WEDNESDAY,0
341,2023-12-07,7,12,DECEMBER,4,2023,THURSDAY,0
342,2023-12-08,8,12,DECEMBER,4,2023,FRIDAY,0
343,2023-12-09,9,12,DECEMBER,4,2023,SATURDAY,1
344,2023-12-10,10,12,DECEMBER,4,2023,SUNDAY,1
345,2023-12-11,11,12,DECEMBER,4,2023,MONDAY,0
346,2023-12-12,12,12,DECEMBER,4,2023,TUESDAY,0
347,2023-12-13,13,12,DECEMBER,4,2023,WEDNESDAY,0
348,2023-12-14,14,12,DECEMBER,4,2023,THURSDAY,0
349,2023-12-15,15,12,DECEMBER,4,2023,FRIDAY,0
350,2023-12-16,16,12,DECEMBER,4,2023,SATURDAY,1
351,2023-12-17,17,12,DECEMBER,4,2023,SUNDAY,1
352,2023-12-18,18,12,DECEMBER,4,2023,MONDAY,0
353,2023-12-19,19,12,DECEMBER,4,2023,TUESDAY,0
354,2023-12-20,20,12,DECEMBER,4,2023,WEDNESDAY,0
355,2023-12-21,21,12,DECEMBER,4,2023,THURSDAY,0
356,2023-12-22,22,12,DECEMBER,4,2023,FRIDAY,0
357,2023-12-23,23,12,DECEMBER,4,2023,SATURDAY,1
358,2023-12-24,24,12,DECEMBER,4,2023,SUNDAY,1
359,2023-12-25,25,12,DECEMBER,4,2023,MONDAY,0
360,2023-12-26,26,12,DECEMBER,4,2023,TUESDAY,0
361,2023-12-27,27,12,DECEMBER,4,2023,WEDNESDAY,0
362,2023-12-28,28,12,DECEMBER,4,2023,THURSDAY,0
363,2023-12-29,29,12,DECEMBER,4,2023,FRIDAY,0
364,2023-12-30,30,12,DECEMBER,4,2023,SATURDAY,1
365,2023-12-31,31,12,DECEMBER,4,2023,SUNDAY,1
366,2024-01-01,1,1,JANUARY,1,2024,MONDAY,0
